artigoEmPeriodico	Vitorio Alberto De Lorenci	2022	2469-9926	http://dx.doi.org/10.1103/PhysRevA.105.023530	Aspects of wave propagation in a nonlinear medium: Birefringence and the second-order magnetoelectric coefficients	PHYSICAL REVIEW A	De Lorenci, Vitorio A	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2021	1434-6044	http://dx.doi.org/10.1140/epjc/s10052-021-09213-6	Probing thermal fluctuations through scalar test particles	EUROPEAN PHYSICAL JOURNAL C	CAMARGO, G. H. S. ; LORENCI, V. A. DE ; FERREIRA JUNIOR, A. L. ; RIBEIRO, C. C. H.	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2019	2469-9926	http://dx.doi.org/10.1103/PhysRevA.99.023852	Subvacuum effects on light propagation	PHYSICAL REVIEW A	De Lorenci, V. A.; FORD, L. H.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2019	1029-8479	http://dx.doi.org/10.1007/jhep04(2019)072	Remarks on the influence of quantum vacuum fluctuations over a charged test particle near a conducting wall	JOURNAL OF HIGH ENERGY PHYSICS	De Lorenci, V. A.; RIBEIRO, C. C. H.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2019	2469-9926	http://dx.doi.org/10.1103/PhysRevA.99.053841	Trirefringence in nonlinear magnetoelectric metamaterials revisited	PHYSICAL REVIEW A	De Lorenci, V. A.; FERREIRA JUNIOR, A. L. ; Pereira, J. P.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2019	2469-9926	http://dx.doi.org/10.1103/PhysRevA.100.013819	Quantum-induced birefringence in nonlinear optical materials	PHYSICAL REVIEW A	V. A. De Lorenci; L. Ford	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2019	2470-0010	http://dx.doi.org/10.1103/physrevd.100.065014	Vacuum induced dispersions on the motion of test particles in D + 1 dimensions	PHYSICAL REVIEW D	CAMARGO, G.'H.'S. ; DE LORENCI, V.'A. ; RIBEIRO, C.'C.'H. ; RODRIGUES, F.'F.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2018	1029-8479	http://dx.doi.org/10.1007/jhep07(2018)173	Vacuum fluctuations of a scalar field near a reflecting boundary and their effects on the motion of a test particle	JOURNAL OF HIGH ENERGY PHYSICS	CAMARGO, G. H. S. ; De Lorenci, V. A. ; RIBEIRO, C. C. H. ; RODRIGUES, F. F. ; SILVA, M. M.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2018	2470-0010	http://dx.doi.org/10.1103/physrevd.98.064042	Effective acoustic geometry for relativistic viscous fluids	PHYSICAL REVIEW D	BITTENCOURT, E. ; DE LORENCI, V.'A. ; KLIPPERT, R. ; RUIZ, L.'S.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2017	2470-0010	http://dx.doi.org/10.1103/PhysRevD.95.016004	Classical enhancement of quantum vacuum fluctuations	PHYSICAL REVIEW D	DE LORENCI, V.'A.; FORD, L.'H.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2017	2469-9926	http://dx.doi.org/10.1103/physreva.95.033826	Controlled opacity in a class of nonlinear dielectric media	PHYSICAL REVIEW A	BITTENCOURT, E. ; CAMARGO, G. H. S. ; De Lorenci, V. A. ; KLIPPERT, R.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2016	2470-0010	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.93.064067&md5=ba95f1d1f78f79ad482220d7302bdeea	Model for lightcone fluctuations due to stress tensor fluctuations	PHYSICAL REVIEW D	BESSA, C.'H.'G. ; DE LORENCI, V.'A. ; FORD, L.'H. ; RIBEIRO, C.'C.'H.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2016	2470-0010	http://dx.doi.org/10.1103/physrevd.94.105017	Probing quantum vacuum fluctuations over a charged particle near a reflecting wall	PHYSICAL REVIEW D	V. A. De Lorenci; C. C. H. Ribeiro ; M. M. Silva	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2015	0264-9381	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0264-9381/32/8/085002&md5=5c2606b9d5598bdd98988fae53ca87c5	Hot scalar radiation setting bounds on the curvature coupling parameter	Classical and Quantum Gravity (Print)	V. A. De Lorenci; L. G. Gomes ; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2015	1029-8479	http://dx.doi.org/10.1007/jhep03(2015)096	Local thermal behaviour of a massive scalar field near a reflecting wall	J HIGH ENERGY PHYS	V. A. De Lorenci; L. G. Gomes ; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2015	0003-4916	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.aop.2015.07.001&md5=a355e697c7d1b1d68e8f959455462abf	Vacuum lightcone fluctuations in a dielectric	Annals of Physics (Print)	BESSA, C.H.G. ; DE LORENCI, V.A. ; FORD, L.H. ; SVAITER, N.F.	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2015	1550-7998	http://dx.doi.org/10.1103/physrevd.91.044038	Decoherence induced by long wavelength gravitons	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	V. A. De Lorenci; L. Ford	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2014	1094-1622	http://dx.doi.org/10.1103/physreva.89.043822	One-way propagation of light in Born-Infeld-like metamaterials	Physical Review. A, Atomic, Molecular, and Optical Physics (Online)	V. A. De Lorenci; J. P. Pereira	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2014	0264-9381	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0264-9381/31/14/145007&md5=37e472687efbbb4460ae8cfd9d78dedd	Analogue black holes for light rays in static dielectrics	Classical and Quantum Gravity (Print)	E. Bittencourt ; V. A. De Lorenci ; R. Klippert ; M. Novello ; J. M. Salim	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2014	1550-7998	http://dx.doi.org/10.1103/PhysRevD.90.027702	Quantum Brownian motion near a point-like reflecting boundary	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	V. A. De Lorenci; E. S. Moreira Jr. ; M. M. Silva	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2014	1550-7998	http://dx.doi.org/10.1103/physrevd.90.024036	Analog model for light propagation in semiclassical gravity	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	C. H. G. Bessa ; V. A. De Lorenci ; L. Ford	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2013	0003-4916	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.aop.2012.10.002&md5=05e847d114018d0bf47b8a34ced8b04f	An analog model for quantum lightcone fluctuations in nonlinear optics	Annals of Physics (Print)	L. Ford ; V. A. De Lorenci ; G. Menezes ; N. F. Svaiter	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2013	0217-751X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1142/s0217751x13500012&md5=3193ef810f227d329d3305b01ba7ee4a	LIGHT-CONE FLUCTUATIONS AND THE RENORMALIZED STRESS TENSOR OF A MASSLESS SCALAR FIELD	International Journal of Modern Physics A	V. A. De Lorenci; G. Menezes ; N. F. Svaiter	A4	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2013	0295-5075	http://dx.doi.org/10.1209/0295-5075/102/19001	Dark energy cosmology with nonlinear spin-one fields	Europhysics Letters (Print)	A. Bernui ; V. A. De Lorenci ; R. Klippert	A3	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2013	1550-7998	http://dx.doi.org/10.1103/PhysRevD.88.065015	Multirefringence phenomena in nonlinear electrodynamics	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	V. A. De Lorenci; R. Klippert ; S.Y.- Li ; J. P. Pereira	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2012	1050-2947	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physreva.86.013801&md5=b840040bc06b02e3363dfd6461021fac	Trirefringence in nonlinear metamaterials	Physical Review. A	De Lorenci, Vitorio A.; Pereira, Jonas	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2012	0375-9601	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.physleta.2012.05.055&md5=36605e0815b71fcff0d370a7195e1261	A note on the geometry of a cylindrical shell with screw dislocation	Physics Letters. A (Print)	De Lorenci, Vitorio A.; Moreira, Edisom S.	A3	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2011	1550-7998	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.84.107502&md5=8f7c679afadf0b039154134bb0dacbbd	Gravitational spectral shift caused by Casimir stresses	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	LORENCI, V. A. ; GOMES, L. G. ; MOREIRA, E. S.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2010	0264-9381	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0264-9381/27/6/065007&md5=693ce71562600b00ac0b5bb9ea4618c1	Nonsingular and accelerated expanding universe from effective Yang-Mills theory	Classical and Quantum Gravity (Print)	De Lorenci, Vitorio A	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2010	1539-3755	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physreve.82.036605&md5=b726114e52eb138832c1d242bb433889	Magnetoelectric birefringence as a unique effect in isotropic media	Physical Review. E, Statistical, Nonlinear, and Soft Matter Physics (Print)	De Lorenci, Vitorio A.; Pereira, Dante	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2009	0004-6361	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1051/0004-6361/200811520&md5=50253a39c2542ecd98c029ee3c335766	Testing the Newton second law in the regime of small accelerations	Astronomy & Astrophysics (Berlin. Print)	De Lorenci, V. A.; Faundez-Abans, M. ; Pereira, J. P.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2009	0370-2693	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.physletb.2009.08.019&md5=6919a9b37b191ed9c06e7e0a9939193b	Semiclassical backreaction around a nearly spinning cosmic string	Physics Letters. B (Print)	De Lorenci, Vitorio A.; Moreira Jr., Edisom S.	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2008	1550-7998	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.78.045015&md5=c8608bf81fcee8e816e65724311ad488	Magnetoelectric birefringence revisited	Physical Review D, Particles, Fields, Gravitation and Cosmology	V. A. De Lorenci; G. P. Goulart	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2008	1550-7998	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.78.034004&md5=e3552031e43330f87073b3c6f9d6748e	Propagation of field disturbances in Yang-Mills theory	Physical Review D, Particles, Fields, Gravitation and Cosmology	Lorenci, Vitorio A. De; Li, S-Y.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2006	0375-9601	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.physleta.2006.04.010&md5=dee6a8ef1a986c32fcab842cbf026217	Electromagnetic light rays in local dielectrics	Physics Letters. A (Print)	V. A. De Lorenci; R. Klippert	A3	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2006	0375-9601	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/j.physleta.2006.08.011&md5=680deeb4e862a21e48f8985e52c65fad	Aspects of light propagation in anisotropic dielectric media	Physics Letters A	V. A. De Lorenci; J. M. Salim	A3	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2005	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.71.024005&md5=d2a3a5a1f366c31c187f3acd171d31af	Semiclassical back reaction around a cosmic dislocation	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; R. Klippert ; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2004	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.70.047502&md5=fe6658532e4e4e461fdb7ad298b18994	Spinning strings, cosmic dislocations, and chronology protection	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2004	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.70.124035&md5=33d726dd05245ca50e1ca63ba3924d62	Birefringence in nonlinear anisotropic dielectric media	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; R. Klippert ; D. H. Teodoro	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2003	0264-9381	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0264-9381/20/5/306&md5=89f552da03197aebf8c6f63711218179	Analogue black holes in flowing dielectrics	Classical and Quantum Gravity (Print)	M. Novello ; S. Peres Bergliaffa ; J. M. Salim ; V. A. De Lorenci ; R. Klippert	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2003	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.67.124002&md5=103cbe6801db2a4255379d28dc3b8d6d	Renormalized scalar propagator around a dispiration	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2003	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.68.061502&md5=82e7da0d1192f5aebe4f0621e41a5f1b	On optical black holes in moving dielectrics	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; R. Klippert ; Y. N. Obukhov	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2003	0217-751X	http://dx.doi.org/10.1142/S0217751X03015507	Lessons from the Casimir Effect on a Spinning Circle	International Journal of Modern Physics A	De Lorenci, V. A.; MOREIRA, E. S.	A4	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2002	1063-651X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physreve.65.026612&md5=a51084fdb908409f074a1b55f3efdc53	Effective geometry for light traveling in material media	Physical Review E. (Cessou em 2000. Cont. 1539-3755 Physical Review. E, Statistical, Nonlinear, and Soft Matter Physics)	V	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2002	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.65.063501&md5=18dcfbc5af7309094a762b5e00bc375d	Nonlinear electrodynamics and the FRW universes	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; R. Klippert ; M. Novello ; J. M. Salim	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2002	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.65.064027&md5=d9ffcf6a1b0aff10dc66cd5a3e2aa54c	Analogue gravity from electrodynamics in nonlinear media	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; R. Klippert	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2002	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.65.085013&md5=ed2a116e309bc1b7289dacf5ae5fe0ca	Classical self-forces in a space with a topological defect	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2002	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.65.107503&md5=c1e11deb7a9a18c9018fed31bcf53406	Vacuum polarization on the spinning circle	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2001	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.63.027501&md5=91403d49dda3770c2fb2cca0e1a93826	Remarks on vacuum fluctuations around a spinning cosmic string	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; E. S. Moreira Jr.	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2001	0004-6361	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1051/0004-6361:20010089&md5=de2a8a2927cf4d0d6143f67a4e873336	Dyadosphere bending of light	Astronomy & Astrophysics (Berlin. Print)	V. A. De Lorenci; N. Figueiredo ; H. H. Fliche ; M. Novello	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2001	0556-2821	http://dx.doi.org/10.1103/PhysRevD.63.103516	Non-linear electrodynamics can generate a closed space-like path for photons	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	M. Novello ; J. M. Salim ; V. A. De Lorenci ; E. Elbaz	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2001	0370-2693	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0370-2693(01)00588-3&md5=e25efa6277a89668510360ad8b1b4dd3	Electromagnetic wave propagation inside a material medium: an effective geometry interpretation	Physics Letters. B (Print)	V. A. De Lorenci; M. A. Souza	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2001	0264-9381	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0264-9381/18/1/501&md5=eba652fe6fa3e6bce6378a2d997c4932	The rotating detector and vacuum fluctuations	Classical and Quantum Gravity (Print)	Lorenci, V A De; PAOLA, R D M DE ; SVAITER, N F	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2000	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.61.045001&md5=bfcbb5ad45e8327598ea912cf6b7221f	Geometrical aspects of light propagation in non linear electrodynamics	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	M. Novello ; V. A. De Lorenci ; R. Klippert ; J. M. Salim	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2000	0370-2693	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0370-2693(99)01403-3&md5=40e1ca1f598f196ba70766506c739c7b	The radiation era in scalar-tensor cosmology	Physics Letters. B (Print)	R. Klippert ; V. A. De Lorenci ; M. Novello ; J. M. Salim	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2000	0370-2693	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0370-2693(00)00522-0&md5=346e24ccba1e272c125b4cf550cd614e	Light propagation in nonlinear electrodynamics	Physics Letters. B (Print)	V. A. De Lorenci; R. Klippert ; M. Novello ; J. M. Salim	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	2000	0264-9381	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0264-9381/17/20/306&md5=94fa869a8f6ca8667aba0abf86b6a147	The rotating detector and vacuum fluctuations	Classical and Quantum Gravity (Print)	V. A. De Lorenci; R. De Paola ; N. F. Svaiter	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1999	0217-751X	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1142/s0217751x9900035x&md5=5b27e2f2eeb82fa5ba7be285f551fd95	A rotating quantum vacuum and the depolarization problem in storage rings	International Journal of Modern Physics A	V. A. De Lorenci; N. F. Svaiter	A4	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1999	0015-9018	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1023/a:1018807714794&md5=31a2a002b3951f22753ae28c367134cf	A Rotating Quantum Vacuum	Foundations of Physics	V. A. De Lorenci; N. F. Svaiter	A4	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1999	0375-9601	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1016/s0375-9601(99)00080-8&md5=4d994c6ac2722cf3e7e492835d2a497e	The Velocity of Gravitational Waves	Physics Letters. A (Print)	M. Novello ; V. A. De Lorenci ; L. R. Freitas ; O. D. Aguiar	A3	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1999	0264-9381	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1088/0264-9381/16/10/302&md5=2cd0a92afbee2cde11c13666fb9806bf	From spinning to non spinning cosmic string spacetime	Classical and Quantum Gravity (Print)	V. A. De Lorenci; R. De Paola ; N. F. Svaiter	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1998	1594-9982		Gravitational Particle Production in Spinning Cosmic String Spacetimes	Il Nuovo Cimento della Società Italiana di Fisica. B (Testo stampato)	V. A. De Lorenci; R. De Paola ; N. F. Svaiter	Qualis nao identificado	IL NUOVO CIMENTO DELLA SOCIETÀ ITALIANA DI FISICA. B (TESTO STAMPATO)
artigoEmPeriodico	Vitorio Alberto De Lorenci	1998	1594-9982		Gluon Confinement	Il Nuovo Cimento della Società Italiana di Fisica. B (Testo stampato)	M. Novello ; V. A. De Lorenci ; E. Elbaz	Qualis nao identificado	IL NUOVO CIMENTO DELLA SOCIETÀ ITALIANA DI FISICA. B (TESTO STAMPATO)
artigoEmPeriodico	Vitorio Alberto De Lorenci	1998	0217-751X	http://dx.doi.org/10.1142/S0217751X98002183	Some Aspects of Geometrical Confinement	International Journal of Modern Physics A	M. Novello ; V. A. De Lorenci ; E. Elbaz	A4	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1997	0556-2821	http://www.scopus.com/scopus/inward/citedby.url?partnerID=bb5nvXTn&rel=R6.0.0&doi=10.1103/physrevd.56.3329&md5=054cc3a236c64e079b1996fc2f78d4e7	Topology Change in Canonical Quantum Cosmology	Physical Review. D. Particles and fields (Cessou em 2003. Cont. 1550-7998 Physical review. D, Particles, Fields, Gravitation, and Cosmology)	V. A. De Lorenci; J. Martin ; N. P. Neto ; I. D. Soares	A1	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1997	0003-4916	http://dx.doi.org/10.1006/aphy.1996.5637	Do Gravitational Waves Travel at Light Velocity	Annals of Physics (Print)	M. Novello ; V. A. De Lorenci ; L. R. Freitas	A2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1996	0202-2893		Non-Linear Non-Local Theory Of Gravity - II	Gravitation & Cosmology (Print)	M. Novello ; V. A. De Lorenci	B2	
artigoEmPeriodico	Vitorio Alberto De Lorenci	1995	0217-7323	http://dx.doi.org/10.1142/S0217732395000855	Non-Linear Non-Local Theory of Gravity	Modern Physics Letters A	V	B1	
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2011		SEARCHING COSMOLOGICAL MODELS FROM THE PHENOMENOLOGY OF LARGE ACCELERATORS	8th Alexander Friedmann International Seminar on Gravitation and Cosmology	R. Klippert ; V. A. De Lorenci ; Li, S-Y.		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2005		Semiclassical spacetime of a cosmic dispiration	The Tenth Marcel Grossmann Meeting on General Relativity	V. A. De Lorenci; R. Klippert ; E. S. Moreira Jr.		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2005		Vacuum fluctuations around a dispiration	Tenth Marcel Grossmann Meeting on General Relativity	V. A. De Lorenci; E. S. Moreira Jr.		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2005		Chronology protection around a spinning cosmic string	Tenth Marcel Grossmann Meeting on General Relativity	V. A. De Lorenci; E. S. Moreira Jr.		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2005		Electromagnetic light rays in local dielectrics	Tenth Marcel Grossmann Meeting on General Relativity	V. A. De Lorenci; Y. N. Obukhov		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2005		On optical black holes in moving dielectrics	Tenth Marcel Grossmann Meeting on General Relativity	V. A. De Lorenci; R. Klippert ; Y. N. Obukhov		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2003		Vacuum polarization around a spinning cosmic string	Renormalization group and anomalies in gravity and cosmology	V. A. De Lorenci; E. S. Moreira Jr.		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2003		Vacuum stress around a topological defect	Renormalization group and anomalies in gravity and cosmology	V. A. De Lorenci; E. S. Moreira Jr.		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2003		Non gravitational black holes	Encontro Nacional de Fisica de Particulas e Campos	V. A. De Lorenci; R. Klippert		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2002		Lessons from the Casimir effect on a spinning circle	International winter school on mathemantical methods in physics	V. A. De Lorenci; E. S. Moreira Jr.		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2002		On the self consistence of electrodynamics in the early universe	Ninth Marcel Grossmann Meeting on General Relativity	V. A. De Lorenci; R. Klippert ; M. Novello ; J. M. Salim		
trabalhoCompletoEmCongresso	Vitorio Alberto De Lorenci	2002		Birefringence of gravitational waves	Ninth Marcel Grossmann Meeting of General Relativity	V. A. De Lorenci; M. Novello		
